5.568869999999999709e+04,3.767439999999999714e+02,8.666666666666666269e-04,9.999999999986195487e-01,9.999993401677037541e-01,4.450787391333482788e+02,8.905879020121876417e-10
5.677409999999999854e+04,3.777450000000000045e+02,9.166666666666666496e-04,9.999999999985804688e-01,9.999993499004241615e-01,4.450787400567286909e+02,8.523735329909718049e-10
5.779709999999999854e+04,3.787459999999999809e+02,9.833333333333332382e-04,9.999999999985433874e-01,9.999993585601597568e-01,4.450787408783108958e+02,8.192975608546132733e-10
5.875218000000000029e+04,3.797459999999999809e+02,1.049999999999999935e-03,9.999999999985091925e-01,9.999993662225701296e-01,4.450787416052731373e+02,7.907483452279510768e-10
5.963394000000000233e+04,3.807489999999999668e+02,1.133333333333333415e-03,9.999999999984773291e-01,9.999993729573347645e-01,4.450787422442260777e+02,7.662053173080914720e-10
6.047760000000000582e+04,3.817519999999999527e+02,1.183333333333333329e-03,9.999999999984470200e-01,9.999993791158050538e-01,4.450787428285038914e+02,7.442081186474626680e-10
6.125141999999999825e+04,3.827549999999999955e+02,1.299999999999999940e-03,9.999999999984190424e-01,9.999993845354768762e-01,4.450787433426889379e+02,7.251987528805192257e-10
6.197748000000000320e+04,3.837559999999999718e+02,1.383333333333333420e-03,9.999999999983930632e-01,9.999993894350917012e-01,4.450787438075341811e+02,7.082922726982817917e-10
6.265955999999999767e+04,3.847569999999999482e+02,1.466666666666666683e-03,9.999999999983684162e-01,9.999993938857768550e-01,4.450787442297878442e+02,6.931625839346971984e-10
6.328757999999999447e+04,3.857589999999999577e+02,1.600000000000000077e-03,9.999999999983457677e-01,9.999993978627903513e-01,4.450787446071024078e+02,6.798252402555637689e-10
6.387792000000000553e+04,3.867609999999999673e+02,1.699999999999999905e-03,9.999999999983246735e-01,9.999994015033207839e-01,4.450787449524935369e+02,6.677660814359639046e-10
6.441989999999999418e+04,3.877659999999999627e+02,1.850000000000000082e-03,9.999999999983049115e-01,9.999994047684257481e-01,4.450787452622665796e+02,6.570715690355039425e-10
6.493374000000000524e+04,3.887659999999999627e+02,1.950000000000000127e-03,9.999999999982865928e-01,9.999994078010664422e-01,4.450787455499850580e+02,6.472404720331939762e-10
6.540239999999999418e+04,3.897669999999999959e+02,2.133333333333333436e-03,9.999999999982697174e-01,9.999994105178775516e-01,4.450787458077393808e+02,6.385162426800530709e-10
6.584393999999998778e+04,3.907669999999999959e+02,2.266666666666666829e-03,9.999999999982538412e-01,9.999994130380528423e-01,4.450787460468382051e+02,6.304932900461919736e-10
6.625680000000000291e+04,3.917679999999999723e+02,2.433333333333333355e-03,9.999999999982388532e-01,9.999994153628253279e-01,4.450787462673982873e+02,6.231517594061907643e-10
6.663461999999999534e+04,3.927699999999999818e+02,2.650000000000000012e-03,9.999999999982253085e-01,9.999994174657510504e-01,4.450787464669109568e+02,6.165596974728519691e-10
6.698760000000000582e+04,3.937749999999999773e+02,2.850000000000000103e-03,9.999999999982124299e-01,9.999994194111012646e-01,4.450787466514738639e+02,6.105027939432613124e-10
6.731994000000000233e+04,3.947769999999999868e+02,3.016666666666666628e-03,9.999999999982005505e-01,9.999994212271972049e-01,4.450787468237738835e+02,6.048839548545985261e-10
6.762413999999999942e+04,3.957789999999999964e+02,3.299999999999999982e-03,9.999999999981896703e-01,9.999994228775799243e-01,4.450787469803522072e+02,5.998075672404890295e-10
6.790859999999999127e+04,3.967799999999999727e+02,3.516666666666666639e-03,9.999999999981794563e-01,9.999994244115492092e-01,4.450787471258857408e+02,5.951145850245497683e-10
6.817217999999999302e+04,3.977839999999999918e+02,3.816666666666666992e-03,9.999999999981697973e-01,9.999994258256938995e-01,4.450787472600511023e+02,5.908097560510357395e-10
6.841847999999999593e+04,3.987849999999999682e+02,4.066666666666666347e-03,9.999999999981610266e-01,9.999994271415068026e-01,4.450787473848872651e+02,5.868227982896414489e-10
6.864941999999999825e+04,3.997859999999999445e+02,4.333333333333333134e-03,9.999999999981528109e-01,9.999994283708725229e-01,4.450787475015220593e+02,5.831138902264211762e-10
6.886313999999999942e+04,4.007869999999999777e+02,4.683333333333333619e-03,9.999999999981451504e-01,9.999994295052281323e-01,4.450787476091427948e+02,5.797053994308394978e-10
