7.000000000000000000e+01,9.092797689999999378e+00,3.551923561783382297e+02,4.195350580882400426e-01,8.838332350840421014e+00,1.441058406622271804e+01,3.963952104568109480e-02,3.558879466848520678e+01,6.212652912714425888e-04,3.788259659659540257e-02,1.666558848325375446e-04,1.538488163728287095e-07,9.992231107262425382e+01
7.100000000000000000e+01,9.338998280000000207e+00,3.550644604411682508e+02,4.193870988197820893e-01,8.970083668281027656e+00,1.441427812248628548e+01,3.965308578442432869e-02,3.558510067018278278e+01,6.212073301001681510e-04,3.890693538164301940e-02,1.666643657502206259e-04,1.538471859280943681e-07,9.992127316062101272e+01
7.200000000000000000e+01,9.277185129999999447e+00,3.549365902156594643e+02,4.192392030890998988e-01,9.101810570413560342e+00,1.441797333293295580e+01,3.966665623104709965e-02,3.558140551545553620e+01,6.211516106621096543e-04,3.994185426048548621e-02,1.666729614717960657e-04,1.538455638109852264e-07,9.992022466270138636e+01
7.300000000000000000e+01,9.569561639999999869e+00,3.548087454045930826e+02,4.190913704091550618e-01,9.233513168742170762e+00,1.442166971133910636e+01,3.968023240804015306e-02,3.557770920095933320e+01,6.210877006774275216e-04,4.098724833345906288e-02,1.666816708486098565e-04,1.538439499299171970e-07,9.991916568374350049e+01
7.400000000000000000e+01,9.214793240000000552e+00,3.546809259115395889e+02,4.189436002960696404e-01,9.365191554430621679e+00,1.442536725193129854e+01,3.969381433768560258e-02,3.557401172374429166e+01,6.210243235443542540e-04,4.204301387075515956e-02,1.666904927456093076e-04,1.538423441940951771e-07,9.991809632745629699e+01
7.500000000000000000e+01,9.711775039999999137e+00,3.545531316413126888e+02,4.187958922715042109e-01,9.496845822948055016e+00,1.442906595449304241e+01,3.970740204209458751e-02,3.557031308078279608e+01,6.209647232665787891e-04,4.310904829947279082e-02,1.666994260399632885e-04,1.538407465135221013e-07,9.991701669639137151e+01
7.600000000000000000e+01,9.741380819999999829e+00,3.544253624999547583e+02,4.186482458627023839e-01,9.628476073727080475e+00,1.443276582400342534e+01,3.972099554320924347e-02,3.556661326897655329e+01,6.209070191538328945e-04,4.418525019083305999e-02,1.667084696208883776e-04,1.538391567990397846e-07,9.991592689195702803e+01
7.700000000000000000e+01,9.809392810000000296e+00,3.542976183946229298e+02,4.185006606020760245e-01,9.760082405140728667e+00,1.443646686550482272e+01,3.973459486279699165e-02,3.556291228525221726e+01,6.208492421469968218e-04,4.527151924753819445e-02,1.667176223898044450e-04,1.538375749623703208e-07,9.991482701442946279e+01
7.800000000000000000e+01,9.963653649999999473e+00,3.541698992335578851e+02,4.183531360271033339e-01,9.891664913291171146e+00,1.444016908285574630e+01,3.974820002245013639e-02,3.555921012658478020e+01,6.207905586920103771e-04,4.636775629126774212e-02,1.667268832605258517e-04,1.538360009161347175e-07,9.991371716296670513e+01
7.900000000000000000e+01,9.841269920000000226e+00,3.540422049261266011e+02,4.182056716805949703e-01,1.002322369498484278e+01,1.444387248175073601e+01,3.976181104359293589e-02,3.555550678994066516e+01,6.207283078312764981e-04,4.747386325030913262e-02,1.667362511586793143e-04,1.538344345738561784e-07,9.991259743562011408e+01
